task_id,asin,keyword,title,url,image_url,price_from,price_to,currency,rating_value,rating_votes,is_best_seller,location_code,language_code,collected_at
10300805-1177-0209-0000-a0d42355a32f,B0CQLYXDXH,smartwatch,"GOBOULT Drift+ Smart Watch 1.85''HD Screen, Bluetooth Calling, IP67, 500 Nits Brightness,150+ Watchfaces, AI Voice Assistant, SpO2 Monitoring, 100+ Sports Mode Smartwatch (Snow Leather)",https://www.amazon.in/Bluetooth-Brightness-Watchfaces-Monitoring-Smartwatch/dp/B0CQLYXDXH/ref=sr_1_22?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-22&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/810t6MNakWL._AC_UY218_.jpg,999,,INR,4,2300,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0FQ2T6BN7,smartwatch,"in Fashion Series Smartwatch Combo: Bluetooth Calling, Health Monitoring, Android & iOS Support – 10-in-1 Set (Watch, 7 Straps Multicolours) for Men & Women",https://www.amazon.in/Fashion-Smartwatch-Combo-10-Multicolours/dp/B0FQ2T6BN7/ref=sr_1_23?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-23&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61pY7wYX6rL._AC_UY218_.jpg,700,,INR,3.7,7,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0FLQ4QB8C,smartwatch,"HAMMER Ultra Classic 2.01"" Always on Display, Bluetooth Calling Smart Watch, Wireless Charging, 1 Extra Starp, Raise to Wake, in-Built Games, Brightness Adjustment, BP, SpO2, HR Monitoring",https://www.amazon.in/HAMMER-Bluetooth-Brightness-Adjustment-Monitoring/dp/B0FLQ4QB8C/ref=sr_1_24?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-24&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/71Z97VjXO4L._AC_UY218_.jpg,1499,,INR,3.7,23,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0CVQDZWVX,smartwatch,"OnePlus Watch 2 with Wear OS4,Snapdragon W5 Chipset,Upto 100 hrs Battery Life,1.43’’ AMOLED Display,Stainless Steel & Sapphire Crystal Build,Dual Frequency GPS,IP68 & Bluetooth Calling (Black Steel)",https://www.amazon.in/OnePlus-Snapdragon-Stainless-Frequency-Bluetooth/dp/B0CVQDZWVX/ref=sr_1_25?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-25&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/718YrDupr0L._AC_UY218_.jpg,12999,,INR,4.3,480,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0BY2PWDFQ,smartwatch,"Fire-Boltt Phoenix Ultra Smart Watch 1.39” HD Display, Bluetooth Calling, AI Voice Assistant, 120 Sports Modes, IP67 Waterproof, SpO2 Monitor, Smart Watch for Man & Woman- Gold SS",https://www.amazon.in/Fire-Boltt-Stainless-Bluetooth-Smartwatch-Monitoring/dp/B0BY2PWDFQ/ref=sr_1_26?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-26&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/819DWQLgjKL._AC_UY218_.jpg,1299,,INR,3.9,100000,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0FLF44GTQ,smartwatch,"Boat Wave Call 3 Smartwatch 1.83” HD Display with Animated Watch Faces; BT Calling, Functional Crown, Multiple Sports Modes, IP68, HR, SpO2 Monitor, Smart Watches for Men & Women (Bold Black)",https://www.amazon.in/Smartwatch-Display-Animated-Functional-Multiple/dp/B0FLF44GTQ/ref=sr_1_27?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-27&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/71UdDIKDlEL._AC_UY218_.jpg,1399,,INR,4.1,25000,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0DSFS2H6Y,smartwatch,"boAt New Launch Ultima Ember Smartwatch w/ 1.96” (4.97 cm) AMOLED Display, Personalized Fitness Nudges, Functional Crown, 100+ Sports Modes, Custom Watch Faces (Bold Black)",https://www.amazon.in/boAt-Ultima-Ember-Smartwatch-Personalized/dp/B0DSFS2H6Y/ref=sr_1_28?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-28&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/71St5sqS6CL._AC_UY218_.jpg,2199,,INR,4,1700,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0F4KDW9VN,smartwatch,"Titan Valerie 1.19"" AMOLED Studded Stainless Steel Smart Watch for Women, Next-Gen Chipset, Functional Crown, SOS & BT Calling, Women Wellness Suite, BP & Skin Temp Monitor, Fast Charging (Rose Gold)",https://www.amazon.in/Titan-Stainless-Next-Gen-Functional-Wellness/dp/B0F4KDW9VN/ref=sr_1_29?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-29&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/81EHe64pidL._AC_UY218_.jpg,8999,,INR,3.8,170,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0DY7YPBJL,smartwatch,"Fire-Boltt Phoenix Pro Smart Watch 1.39 inch Bluetooth Calling, AI Voice Assistant, Metal Body with 120+ Sports Modes, SpO2, Heart Rate Monitoring (Burgandy)",https://www.amazon.in/Fire-Boltt-Bluetooth-Assistant-Monitoring-Burgandy/dp/B0DY7YPBJL/ref=sr_1_30?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-30&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/613-2feQg9L._AC_UY218_.jpg,999,,INR,3.6,773,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B09LYYQJ7R,smartwatch,"sekyo S2 Pro Kids SmartWatch for Boys & Girls | Calling Smart Watch for Kids with Location Tracking, Camera, SOS, Safe Zone, School Mode | 4G/5G Sim Card Support | Full App Control, Long Battery -Pink",https://www.amazon.in/sekyo-S2-Pro-SmartWatch-Location/dp/B09LYYQJ7R/ref=sr_1_31?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-31&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/51FRoZcujGL._AC_UY218_.jpg,2848,,INR,3.5,2000,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0FRB1QPDM,smartwatch,"mi Smart Watch for Men Women Kids - ID116 Bluetooth Smartwatch with HR, Sleep, BP, Spo2 & Activity Tracking - Black",https://www.amazon.in/Smart-Watch-Men-Women-Kids/dp/B0FRB1QPDM/ref=sr_1_32?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-32&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/51K+Nm5-XxL._AC_UY218_.jpg,429,,INR,3.4,50,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0CRYXP63P,smartwatch,ORSGA Fleur Bracelet Watch for Women Dial Flower Chain Watches Analog Ladies Latest Stylish Diamond Wrist Gift Anniversary Birthday,https://www.amazon.in/ORSGA-Stainless-Watches-Bracelet-Color-Rose/dp/B0CRYXP63P/ref=sxbs_sbv_search_btf,https://m.media-amazon.com/images/I/71bm7W4ezQL._AC_UL640_QL65_.jpg,2199,,INR,4.1,491,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0FK586CSS,smartwatch,Udyamsales T800 Ultra Biggest Display Smart Watch with Bluetooth Calling Smart Watch Wireless Magnetic Charger Fitness Hd Display Smartwatch (Free Size) (Black),https://www.amazon.in/Udyamsales-T800-Bluetooth-Wireless-Smartwatch/dp/B0FK586CSS/ref=sr_1_33?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-33&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/51rMuO1XZRL._AC_UY218_.jpg,495,,INR,3.7,8,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0DJFDYHVC,smartwatch,"Bouncefit M I D116 Fitness Band Smart Watch for Men, Women, Boys, Girls, Kids – Single Touch Interface, Water Resistant, Workout Modes,Quick Charge Sports Smartwatch – Black (BB)",https://www.amazon.in/Fitness-Smart-Watch-Women-Girls/dp/B0DJFDYHVC/ref=sr_1_34?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-34&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61Uhk0p6lqL._AC_UY218_.jpg,399,,INR,3.5,151,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0F8GP4FL1,smartwatch,"CrossBeats Everest 2.0 2025 Smart Watch for Men 1.43"" True AMOLED, Always ON Display Bluetooth Calling Rugged Outdoor with Flash Light Upto 15 Days Battery Life Smartwatch 100+ Sports Mode",https://www.amazon.in/CrossBeats-Everest-Display-Bluetooth-Smartwatch/dp/B0F8GP4FL1/ref=sr_1_35?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-35&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/71S8pzCYTlL._AC_UY218_.jpg,2999,,INR,4.2,1600,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0DS14JKB1,smartwatch,"MARVIK Smart Watch for Kids, Men, Boys, Girls, and Women, D20 Plus 2025, Latest for Android and iOS Phones, IP68 Waterproof with Daily Activity Tracker, Heart Rate Sensor, Sleep Monitor Watch - Black",https://www.amazon.in/MARVIK-D20-Plus-Waterproof-Activity/dp/B0DS14JKB1/ref=sr_1_36?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-36&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61Famx7xQwL._AC_UY218_.jpg,399,,INR,2.9,980,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0CTCPJ591,smartwatch,"Fire-Boltt Rise Smart Watch with 1.85” HD Display, Metal Body, Bluetooth Calling, AI Voice Assistant, 120 Sports Modes, SpO2 & Heart Rate Monitor, Smart Watch for Man & Women – Gold Black",https://www.amazon.in/Fire-Boltt-Calling-Assistance-Connection-Smartwatch/dp/B0CTCPJ591/ref=sr_1_37?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-37&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61pDpWc7tUL._AC_UY218_.jpg,1099,,INR,3.9,39300,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0F4RCVJLN,smartwatch,"Noise Icon Arc 2.01"" Immersive Curved Display Smartwatch, 10-Day Battery, 1ATM Water Resistant, Functional Crown, 100+ Sports Modes, Health Suite™, Voice Assistant, Built-in Games (Jet Black)",https://www.amazon.in/Noise-Immersive-Smartwatch-Resistant-Functional/dp/B0F4RCVJLN/ref=sr_1_38?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-38&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61FhumdsbhL._AC_UY218_.jpg,1499,,INR,4.1,174,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0BMQMQTPW,smartwatch,"Noise Scout Kids Smartwatch with Assisted GPS Tracking, 4G Video & Voice Call, Safe Zone Alert, SOS Button, Habit Formation, in-Built Games, Buddy App for Parents (Twinkle Purple)",https://www.amazon.in/Noise-Smartwatch-Location-Tracking-Formation/dp/B0BMQMQTPW/ref=sr_1_39?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-39&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/617TtGigvDL._AC_UY218_.jpg,4999,,INR,3.6,13700,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0CLR9LP6T,smartwatch,"Titan Crest 1.43” AMOLED Smart Watch with BT Calling, AI Morning Briefs, Functional Crown, Health Tracking, Aluminium Body, 100+ Sports Modes, Smartwatch for Men and Women - Rose Gold Mesh Strap",https://www.amazon.in/Titan-Smartwatch-Resolution-Functional-WatchfacesIP68/dp/B0CLR9LP6T/ref=sr_1_40?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-40&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/81gfzrOzSJL._AC_UY218_.jpg,5999,,INR,3.8,3100,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0D6GK2871,smartwatch,"Noise Pulse 4 Max Smart Watch with AI Create (India's 1st Ever with Unlimited Watch Faces), AI Search, 1.96"" AMOLED Display, Functional Crown, Premium Metallic Finish, Health Suite (Jet Black)",https://www.amazon.in/Noise-Display-Functional-Premium-Metallic/dp/B0D6GK2871/ref=sr_1_41?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-41&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61Iw0g8zYYL._AC_UY218_.jpg,2499,,INR,4,84200,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0DSFV1KTR,smartwatch,"boAt New Launch Ultima Ember Smartwatch w/ 1.96” (4.97 cm) AMOLED Display, Personalized Fitness Nudges, Functional Crown, 100+ Sports Modes, Custom Watch Faces (Mist Blue)",https://www.amazon.in/boAt-Ultima-Ember-Smartwatch-Personalized/dp/B0DSFV1KTR/ref=sr_1_42?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.CBjsuMXCQGNjXY_F6mhzN0nVaV65z1GmzuIhS6YdRBCqhv3pUGsDglj82tRFFh-ljBZlofyj9xN4xXNb2kCxbIp0hnIRuTHAf4QlekcRlPKJf4AnmGDP3StLHxDIac6pLjMK9d76TAT2aiJeIMK3xZReAg65SUw2MrxD-BeOWBOB0GcGWh0OdrRhua6y5ZpFBWDbyU41XCrKOi6yGzmbGwuX1lN0sLHTtgwqsPiGKVg.0sB2hwYa-B4MNSQCKUVAn_pFeB6hVCJnEljSu_aDSeE&dib_tag=se&keywords=smartwatch&qid=1761804398&sprefix=smartwatch%2Caps%2C136&sr=8-42&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/71GcXkZXLkL._AC_UY218_.jpg,2003,,INR,4,1700,False,2356,en_US,2025-10-30T11:38:54.764219
